work_id,shift_amount,content_npy,style_npy,target_pt
165081,1,content_165081_shift1.npy,style_165081_shift1.npy,target_165081_shift1.pt
165081,-1,content_165081_shift-1.npy,style_165081_shift-1.npy,target_165081_shift-1.pt
165411,0,content_165411_shift0.npy,style_165411_shift0.npy,target_165411_shift0.pt
165411,1,content_165411_shift1.npy,style_165411_shift1.npy,target_165411_shift1.pt
165411,-1,content_165411_shift-1.npy,style_165411_shift-1.npy,target_165411_shift-1.pt
165431,0,content_165431_shift0.npy,style_165431_shift0.npy,target_165431_shift0.pt
165431,1,content_165431_shift1.npy,style_165431_shift1.npy,target_165431_shift1.pt
165431,-1,content_165431_shift-1.npy,style_165431_shift-1.npy,target_165431_shift-1.pt
165699,0,content_165699_shift0.npy,style_165699_shift0.npy,target_165699_shift0.pt
165699,1,content_165699_shift1.npy,style_165699_shift1.npy,target_165699_shift1.pt
165699,-1,content_165699_shift-1.npy,style_165699_shift-1.npy,target_165699_shift-1.pt
165814,0,content_165814_shift0.npy,style_165814_shift0.npy,target_165814_shift0.pt
165814,1,content_165814_shift1.npy,style_165814_shift1.npy,target_165814_shift1.pt
165814,-1,content_165814_shift-1.npy,style_165814_shift-1.npy,target_165814_shift-1.pt
165923,0,content_165923_shift0.npy,style_165923_shift0.npy,target_165923_shift0.pt
165923,1,content_165923_shift1.npy,style_165923_shift1.npy,target_165923_shift1.pt
165923,-1,content_165923_shift-1.npy,style_165923_shift-1.npy,target_165923_shift-1.pt
166392,0,content_166392_shift0.npy,style_166392_shift0.npy,target_166392_shift0.pt
166392,1,content_166392_shift1.npy,style_166392_shift1.npy,target_166392_shift1.pt
166392,-1,content_166392_shift-1.npy,style_166392_shift-1.npy,target_166392_shift-1.pt
166891,0,content_166891_shift0.npy,style_166891_shift0.npy,target_166891_shift0.pt
166891,1,content_166891_shift1.npy,style_166891_shift1.npy,target_166891_shift1.pt
166891,-1,content_166891_shift-1.npy,style_166891_shift-1.npy,target_166891_shift-1.pt
167179,0,content_167179_shift0.npy,style_167179_shift0.npy,target_167179_shift0.pt
167179,1,content_167179_shift1.npy,style_167179_shift1.npy,target_167179_shift1.pt
167179,-1,content_167179_shift-1.npy,style_167179_shift-1.npy,target_167179_shift-1.pt
167197,0,content_167197_shift0.npy,style_167197_shift0.npy,target_167197_shift0.pt
167197,1,content_167197_shift1.npy,style_167197_shift1.npy,target_167197_shift1.pt
167197,-1,content_167197_shift-1.npy,style_167197_shift-1.npy,target_167197_shift-1.pt
167277,0,content_167277_shift0.npy,style_167277_shift0.npy,target_167277_shift0.pt
167277,1,content_167277_shift1.npy,style_167277_shift1.npy,target_167277_shift1.pt
167277,-1,content_167277_shift-1.npy,style_167277_shift-1.npy,target_167277_shift-1.pt
167556,0,content_167556_shift0.npy,style_167556_shift0.npy,target_167556_shift0.pt
167556,1,content_167556_shift1.npy,style_167556_shift1.npy,target_167556_shift1.pt
167556,-1,content_167556_shift-1.npy,style_167556_shift-1.npy,target_167556_shift-1.pt
167658,0,content_167658_shift0.npy,style_167658_shift0.npy,target_167658_shift0.pt
167658,1,content_167658_shift1.npy,style_167658_shift1.npy,target_167658_shift1.pt
167658,-1,content_167658_shift-1.npy,style_167658_shift-1.npy,target_167658_shift-1.pt
167723,0,content_167723_shift0.npy,style_167723_shift0.npy,target_167723_shift0.pt
167723,1,content_167723_shift1.npy,style_167723_shift1.npy,target_167723_shift1.pt
167723,-1,content_167723_shift-1.npy,style_167723_shift-1.npy,target_167723_shift-1.pt
167996,0,content_167996_shift0.npy,style_167996_shift0.npy,target_167996_shift0.pt
167996,1,content_167996_shift1.npy,style_167996_shift1.npy,target_167996_shift1.pt
167996,-1,content_167996_shift-1.npy,style_167996_shift-1.npy,target_167996_shift-1.pt
168014,0,content_168014_shift0.npy,style_168014_shift0.npy,target_168014_shift0.pt
168014,1,content_168014_shift1.npy,style_168014_shift1.npy,target_168014_shift1.pt
168014,-1,content_168014_shift-1.npy,style_168014_shift-1.npy,target_168014_shift-1.pt
168819,0,content_168819_shift0.npy,style_168819_shift0.npy,target_168819_shift0.pt
168819,1,content_168819_shift1.npy,style_168819_shift1.npy,target_168819_shift1.pt
168819,-1,content_168819_shift-1.npy,style_168819_shift-1.npy,target_168819_shift-1.pt
168832,0,content_168832_shift0.npy,style_168832_shift0.npy,target_168832_shift0.pt
168832,1,content_168832_shift1.npy,style_168832_shift1.npy,target_168832_shift1.pt
168832,-1,content_168832_shift-1.npy,style_168832_shift-1.npy,target_168832_shift-1.pt
168937,0,content_168937_shift0.npy,style_168937_shift0.npy,target_168937_shift0.pt
168937,1,content_168937_shift1.npy,style_168937_shift1.npy,target_168937_shift1.pt
168937,-1,content_168937_shift-1.npy,style_168937_shift-1.npy,target_168937_shift-1.pt
169130,0,content_169130_shift0.npy,style_169130_shift0.npy,target_169130_shift0.pt
169130,1,content_169130_shift1.npy,style_169130_shift1.npy,target_169130_shift1.pt
169130,-1,content_169130_shift-1.npy,style_169130_shift-1.npy,target_169130_shift-1.pt
169857,0,content_169857_shift0.npy,style_169857_shift0.npy,target_169857_shift0.pt
169857,1,content_169857_shift1.npy,style_169857_shift1.npy,target_169857_shift1.pt
169857,-1,content_169857_shift-1.npy,style_169857_shift-1.npy,target_169857_shift-1.pt
170116,0,content_170116_shift0.npy,style_170116_shift0.npy,target_170116_shift0.pt
170116,1,content_170116_shift1.npy,style_170116_shift1.npy,target_170116_shift1.pt
170116,-1,content_170116_shift-1.npy,style_170116_shift-1.npy,target_170116_shift-1.pt
170352,0,content_170352_shift0.npy,style_170352_shift0.npy,target_170352_shift0.pt
170352,1,content_170352_shift1.npy,style_170352_shift1.npy,target_170352_shift1.pt
170352,-1,content_170352_shift-1.npy,style_170352_shift-1.npy,target_170352_shift-1.pt
170366,0,content_170366_shift0.npy,style_170366_shift0.npy,target_170366_shift0.pt
170366,1,content_170366_shift1.npy,style_170366_shift1.npy,target_170366_shift1.pt
170366,-1,content_170366_shift-1.npy,style_170366_shift-1.npy,target_170366_shift-1.pt
170401,0,content_170401_shift0.npy,style_170401_shift0.npy,target_170401_shift0.pt
170401,1,content_170401_shift1.npy,style_170401_shift1.npy,target_170401_shift1.pt
170401,-1,content_170401_shift-1.npy,style_170401_shift-1.npy,target_170401_shift-1.pt
170983,0,content_170983_shift0.npy,style_170983_shift0.npy,target_170983_shift0.pt
170983,1,content_170983_shift1.npy,style_170983_shift1.npy,target_170983_shift1.pt
170983,-1,content_170983_shift-1.npy,style_170983_shift-1.npy,target_170983_shift-1.pt
171144,0,content_171144_shift0.npy,style_171144_shift0.npy,target_171144_shift0.pt
171144,1,content_171144_shift1.npy,style_171144_shift1.npy,target_171144_shift1.pt
171144,-1,content_171144_shift-1.npy,style_171144_shift-1.npy,target_171144_shift-1.pt
171975,0,content_171975_shift0.npy,style_171975_shift0.npy,target_171975_shift0.pt
171975,1,content_171975_shift1.npy,style_171975_shift1.npy,target_171975_shift1.pt
171975,-1,content_171975_shift-1.npy,style_171975_shift-1.npy,target_171975_shift-1.pt
172590,0,content_172590_shift0.npy,style_172590_shift0.npy,target_172590_shift0.pt
172590,1,content_172590_shift1.npy,style_172590_shift1.npy,target_172590_shift1.pt
172590,-1,content_172590_shift-1.npy,style_172590_shift-1.npy,target_172590_shift-1.pt
173036,0,content_173036_shift0.npy,style_173036_shift0.npy,target_173036_shift0.pt
173036,1,content_173036_shift1.npy,style_173036_shift1.npy,target_173036_shift1.pt
173036,-1,content_173036_shift-1.npy,style_173036_shift-1.npy,target_173036_shift-1.pt
173156,0,content_173156_shift0.npy,style_173156_shift0.npy,target_173156_shift0.pt
173156,1,content_173156_shift1.npy,style_173156_shift1.npy,target_173156_shift1.pt
173156,-1,content_173156_shift-1.npy,style_173156_shift-1.npy,target_173156_shift-1.pt
173512,0,content_173512_shift0.npy,style_173512_shift0.npy,target_173512_shift0.pt
173512,1,content_173512_shift1.npy,style_173512_shift1.npy,target_173512_shift1.pt
173512,-1,content_173512_shift-1.npy,style_173512_shift-1.npy,target_173512_shift-1.pt
174326,0,content_174326_shift0.npy,style_174326_shift0.npy,target_174326_shift0.pt
174326,1,content_174326_shift1.npy,style_174326_shift1.npy,target_174326_shift1.pt
174326,-1,content_174326_shift-1.npy,style_174326_shift-1.npy,target_174326_shift-1.pt
174973,0,content_174973_shift0.npy,style_174973_shift0.npy,target_174973_shift0.pt
174973,1,content_174973_shift1.npy,style_174973_shift1.npy,target_174973_shift1.pt
174973,-1,content_174973_shift-1.npy,style_174973_shift-1.npy,target_174973_shift-1.pt
175002,0,content_175002_shift0.npy,style_175002_shift0.npy,target_175002_shift0.pt
175002,1,content_175002_shift1.npy,style_175002_shift1.npy,target_175002_shift1.pt
175002,-1,content_175002_shift-1.npy,style_175002_shift-1.npy,target_175002_shift-1.pt
175159,0,content_175159_shift0.npy,style_175159_shift0.npy,target_175159_shift0.pt
175159,1,content_175159_shift1.npy,style_175159_shift1.npy,target_175159_shift1.pt
175159,-1,content_175159_shift-1.npy,style_175159_shift-1.npy,target_175159_shift-1.pt
175969,0,content_175969_shift0.npy,style_175969_shift0.npy,target_175969_shift0.pt
175969,1,content_175969_shift1.npy,style_175969_shift1.npy,target_175969_shift1.pt
175969,-1,content_175969_shift-1.npy,style_175969_shift-1.npy,target_175969_shift-1.pt
175980,0,content_175980_shift0.npy,style_175980_shift0.npy,target_175980_shift0.pt
175980,1,content_175980_shift1.npy,style_175980_shift1.npy,target_175980_shift1.pt
175980,-1,content_175980_shift-1.npy,style_175980_shift-1.npy,target_175980_shift-1.pt
176914,0,content_176914_shift0.npy,style_176914_shift0.npy,target_176914_shift0.pt
176914,1,content_176914_shift1.npy,style_176914_shift1.npy,target_176914_shift1.pt
176914,-1,content_176914_shift-1.npy,style_176914_shift-1.npy,target_176914_shift-1.pt
177007,0,content_177007_shift0.npy,style_177007_shift0.npy,target_177007_shift0.pt
177007,1,content_177007_shift1.npy,style_177007_shift1.npy,target_177007_shift1.pt
177007,-1,content_177007_shift-1.npy,style_177007_shift-1.npy,target_177007_shift-1.pt
178155,0,content_178155_shift0.npy,style_178155_shift0.npy,target_178155_shift0.pt
178155,1,content_178155_shift1.npy,style_178155_shift1.npy,target_178155_shift1.pt
178155,-1,content_178155_shift-1.npy,style_178155_shift-1.npy,target_178155_shift-1.pt
178520,0,content_178520_shift0.npy,style_178520_shift0.npy,target_178520_shift0.pt
178520,1,content_178520_shift1.npy,style_178520_shift1.npy,target_178520_shift1.pt
178520,-1,content_178520_shift-1.npy,style_178520_shift-1.npy,target_178520_shift-1.pt
178932,0,content_178932_shift0.npy,style_178932_shift0.npy,target_178932_shift0.pt
178932,1,content_178932_shift1.npy,style_178932_shift1.npy,target_178932_shift1.pt
178932,-1,content_178932_shift-1.npy,style_178932_shift-1.npy,target_178932_shift-1.pt
178987,0,content_178987_shift0.npy,style_178987_shift0.npy,target_178987_shift0.pt
178987,1,content_178987_shift1.npy,style_178987_shift1.npy,target_178987_shift1.pt
178987,-1,content_178987_shift-1.npy,style_178987_shift-1.npy,target_178987_shift-1.pt
180590,0,content_180590_shift0.npy,style_180590_shift0.npy,target_180590_shift0.pt
180590,1,content_180590_shift1.npy,style_180590_shift1.npy,target_180590_shift1.pt
180590,-1,content_180590_shift-1.npy,style_180590_shift-1.npy,target_180590_shift-1.pt
180592,0,content_180592_shift0.npy,style_180592_shift0.npy,target_180592_shift0.pt
180592,1,content_180592_shift1.npy,style_180592_shift1.npy,target_180592_shift1.pt
180592,-1,content_180592_shift-1.npy,style_180592_shift-1.npy,target_180592_shift-1.pt
181074,0,content_181074_shift0.npy,style_181074_shift0.npy,target_181074_shift0.pt
181074,1,content_181074_shift1.npy,style_181074_shift1.npy,target_181074_shift1.pt
181074,-1,content_181074_shift-1.npy,style_181074_shift-1.npy,target_181074_shift-1.pt
181595,0,content_181595_shift0.npy,style_181595_shift0.npy,target_181595_shift0.pt
181595,1,content_181595_shift1.npy,style_181595_shift1.npy,target_181595_shift1.pt
181595,-1,content_181595_shift-1.npy,style_181595_shift-1.npy,target_181595_shift-1.pt
181656,0,content_181656_shift0.npy,style_181656_shift0.npy,target_181656_shift0.pt
181656,1,content_181656_shift1.npy,style_181656_shift1.npy,target_181656_shift1.pt
181656,-1,content_181656_shift-1.npy,style_181656_shift-1.npy,target_181656_shift-1.pt
182240,0,content_182240_shift0.npy,style_182240_shift0.npy,target_182240_shift0.pt
182240,1,content_182240_shift1.npy,style_182240_shift1.npy,target_182240_shift1.pt
182240,-1,content_182240_shift-1.npy,style_182240_shift-1.npy,target_182240_shift-1.pt
182832,0,content_182832_shift0.npy,style_182832_shift0.npy,target_182832_shift0.pt
182832,1,content_182832_shift1.npy,style_182832_shift1.npy,target_182832_shift1.pt
182832,-1,content_182832_shift-1.npy,style_182832_shift-1.npy,target_182832_shift-1.pt
182850,0,content_182850_shift0.npy,style_182850_shift0.npy,target_182850_shift0.pt
182850,1,content_182850_shift1.npy,style_182850_shift1.npy,target_182850_shift1.pt
182850,-1,content_182850_shift-1.npy,style_182850_shift-1.npy,target_182850_shift-1.pt
182870,0,content_182870_shift0.npy,style_182870_shift0.npy,target_182870_shift0.pt
182870,1,content_182870_shift1.npy,style_182870_shift1.npy,target_182870_shift1.pt
182870,-1,content_182870_shift-1.npy,style_182870_shift-1.npy,target_182870_shift-1.pt
184096,0,content_184096_shift0.npy,style_184096_shift0.npy,target_184096_shift0.pt
184096,1,content_184096_shift1.npy,style_184096_shift1.npy,target_184096_shift1.pt
184096,-1,content_184096_shift-1.npy,style_184096_shift-1.npy,target_184096_shift-1.pt
184434,0,content_184434_shift0.npy,style_184434_shift0.npy,target_184434_shift0.pt
184434,1,content_184434_shift1.npy,style_184434_shift1.npy,target_184434_shift1.pt
184434,-1,content_184434_shift-1.npy,style_184434_shift-1.npy,target_184434_shift-1.pt
185258,0,content_185258_shift0.npy,style_185258_shift0.npy,target_185258_shift0.pt
185258,1,content_185258_shift1.npy,style_185258_shift1.npy,target_185258_shift1.pt
185258,-1,content_185258_shift-1.npy,style_185258_shift-1.npy,target_185258_shift-1.pt
186755,0,content_186755_shift0.npy,style_186755_shift0.npy,target_186755_shift0.pt
186755,1,content_186755_shift1.npy,style_186755_shift1.npy,target_186755_shift1.pt
186755,-1,content_186755_shift-1.npy,style_186755_shift-1.npy,target_186755_shift-1.pt
187137,0,content_187137_shift0.npy,style_187137_shift0.npy,target_187137_shift0.pt
187137,1,content_187137_shift1.npy,style_187137_shift1.npy,target_187137_shift1.pt
187137,-1,content_187137_shift-1.npy,style_187137_shift-1.npy,target_187137_shift-1.pt
191074,0,content_191074_shift0.npy,style_191074_shift0.npy,target_191074_shift0.pt
191074,1,content_191074_shift1.npy,style_191074_shift1.npy,target_191074_shift1.pt
191074,-1,content_191074_shift-1.npy,style_191074_shift-1.npy,target_191074_shift-1.pt
191670,0,content_191670_shift0.npy,style_191670_shift0.npy,target_191670_shift0.pt
191670,1,content_191670_shift1.npy,style_191670_shift1.npy,target_191670_shift1.pt
191670,-1,content_191670_shift-1.npy,style_191670_shift-1.npy,target_191670_shift-1.pt
192200,0,content_192200_shift0.npy,style_192200_shift0.npy,target_192200_shift0.pt
192200,1,content_192200_shift1.npy,style_192200_shift1.npy,target_192200_shift1.pt
192200,-1,content_192200_shift-1.npy,style_192200_shift-1.npy,target_192200_shift-1.pt
192368,0,content_192368_shift0.npy,style_192368_shift0.npy,target_192368_shift0.pt
192368,1,content_192368_shift1.npy,style_192368_shift1.npy,target_192368_shift1.pt
192368,-1,content_192368_shift-1.npy,style_192368_shift-1.npy,target_192368_shift-1.pt
193353,0,content_193353_shift0.npy,style_193353_shift0.npy,target_193353_shift0.pt
193353,1,content_193353_shift1.npy,style_193353_shift1.npy,target_193353_shift1.pt
193353,-1,content_193353_shift-1.npy,style_193353_shift-1.npy,target_193353_shift-1.pt
193882,0,content_193882_shift0.npy,style_193882_shift0.npy,target_193882_shift0.pt
193882,1,content_193882_shift1.npy,style_193882_shift1.npy,target_193882_shift1.pt
193882,-1,content_193882_shift-1.npy,style_193882_shift-1.npy,target_193882_shift-1.pt
194409,0,content_194409_shift0.npy,style_194409_shift0.npy,target_194409_shift0.pt
194409,1,content_194409_shift1.npy,style_194409_shift1.npy,target_194409_shift1.pt
194409,-1,content_194409_shift-1.npy,style_194409_shift-1.npy,target_194409_shift-1.pt
195946,0,content_195946_shift0.npy,style_195946_shift0.npy,target_195946_shift0.pt
195946,1,content_195946_shift1.npy,style_195946_shift1.npy,target_195946_shift1.pt
195946,-1,content_195946_shift-1.npy,style_195946_shift-1.npy,target_195946_shift-1.pt
196358,0,content_196358_shift0.npy,style_196358_shift0.npy,target_196358_shift0.pt
196358,1,content_196358_shift1.npy,style_196358_shift1.npy,target_196358_shift1.pt
196358,-1,content_196358_shift-1.npy,style_196358_shift-1.npy,target_196358_shift-1.pt
196385,0,content_196385_shift0.npy,style_196385_shift0.npy,target_196385_shift0.pt
196385,1,content_196385_shift1.npy,style_196385_shift1.npy,target_196385_shift1.pt
196385,-1,content_196385_shift-1.npy,style_196385_shift-1.npy,target_196385_shift-1.pt
196806,0,content_196806_shift0.npy,style_196806_shift0.npy,target_196806_shift0.pt
196806,1,content_196806_shift1.npy,style_196806_shift1.npy,target_196806_shift1.pt
196806,-1,content_196806_shift-1.npy,style_196806_shift-1.npy,target_196806_shift-1.pt
196951,0,content_196951_shift0.npy,style_196951_shift0.npy,target_196951_shift0.pt
196951,1,content_196951_shift1.npy,style_196951_shift1.npy,target_196951_shift1.pt
196951,-1,content_196951_shift-1.npy,style_196951_shift-1.npy,target_196951_shift-1.pt
197036,0,content_197036_shift0.npy,style_197036_shift0.npy,target_197036_shift0.pt
197036,1,content_197036_shift1.npy,style_197036_shift1.npy,target_197036_shift1.pt
197036,-1,content_197036_shift-1.npy,style_197036_shift-1.npy,target_197036_shift-1.pt
197141,0,content_197141_shift0.npy,style_197141_shift0.npy,target_197141_shift0.pt
197141,1,content_197141_shift1.npy,style_197141_shift1.npy,target_197141_shift1.pt
197141,-1,content_197141_shift-1.npy,style_197141_shift-1.npy,target_197141_shift-1.pt
197499,0,content_197499_shift0.npy,style_197499_shift0.npy,target_197499_shift0.pt
197499,1,content_197499_shift1.npy,style_197499_shift1.npy,target_197499_shift1.pt
197499,-1,content_197499_shift-1.npy,style_197499_shift-1.npy,target_197499_shift-1.pt
197581,0,content_197581_shift0.npy,style_197581_shift0.npy,target_197581_shift0.pt
197581,1,content_197581_shift1.npy,style_197581_shift1.npy,target_197581_shift1.pt
197581,-1,content_197581_shift-1.npy,style_197581_shift-1.npy,target_197581_shift-1.pt
198645,0,content_198645_shift0.npy,style_198645_shift0.npy,target_198645_shift0.pt
198645,1,content_198645_shift1.npy,style_198645_shift1.npy,target_198645_shift1.pt
198645,-1,content_198645_shift-1.npy,style_198645_shift-1.npy,target_198645_shift-1.pt
199260,0,content_199260_shift0.npy,style_199260_shift0.npy,target_199260_shift0.pt
199260,1,content_199260_shift1.npy,style_199260_shift1.npy,target_199260_shift1.pt
199260,-1,content_199260_shift-1.npy,style_199260_shift-1.npy,target_199260_shift-1.pt
199658,0,content_199658_shift0.npy,style_199658_shift0.npy,target_199658_shift0.pt
199658,1,content_199658_shift1.npy,style_199658_shift1.npy,target_199658_shift1.pt
199658,-1,content_199658_shift-1.npy,style_199658_shift-1.npy,target_199658_shift-1.pt
204706,0,content_204706_shift0.npy,style_204706_shift0.npy,target_204706_shift0.pt
204706,1,content_204706_shift1.npy,style_204706_shift1.npy,target_204706_shift1.pt
204706,-1,content_204706_shift-1.npy,style_204706_shift-1.npy,target_204706_shift-1.pt
221426,0,content_221426_shift0.npy,style_221426_shift0.npy,target_221426_shift0.pt
221426,1,content_221426_shift1.npy,style_221426_shift1.npy,target_221426_shift1.pt
221426,-1,content_221426_shift-1.npy,style_221426_shift-1.npy,target_221426_shift-1.pt
222686,0,content_222686_shift0.npy,style_222686_shift0.npy,target_222686_shift0.pt
222686,1,content_222686_shift1.npy,style_222686_shift1.npy,target_222686_shift1.pt
222686,-1,content_222686_shift-1.npy,style_222686_shift-1.npy,target_222686_shift-1.pt
223689,0,content_223689_shift0.npy,style_223689_shift0.npy,target_223689_shift0.pt
223689,1,content_223689_shift1.npy,style_223689_shift1.npy,target_223689_shift1.pt
223689,-1,content_223689_shift-1.npy,style_223689_shift-1.npy,target_223689_shift-1.pt
226667,0,content_226667_shift0.npy,style_226667_shift0.npy,target_226667_shift0.pt
226667,1,content_226667_shift1.npy,style_226667_shift1.npy,target_226667_shift1.pt
226667,-1,content_226667_shift-1.npy,style_226667_shift-1.npy,target_226667_shift-1.pt
226795,0,content_226795_shift0.npy,style_226795_shift0.npy,target_226795_shift0.pt
226795,1,content_226795_shift1.npy,style_226795_shift1.npy,target_226795_shift1.pt
226795,-1,content_226795_shift-1.npy,style_226795_shift-1.npy,target_226795_shift-1.pt
226992,0,content_226992_shift0.npy,style_226992_shift0.npy,target_226992_shift0.pt
226992,1,content_226992_shift1.npy,style_226992_shift1.npy,target_226992_shift1.pt
226992,-1,content_226992_shift-1.npy,style_226992_shift-1.npy,target_226992_shift-1.pt
227293,0,content_227293_shift0.npy,style_227293_shift0.npy,target_227293_shift0.pt
227293,1,content_227293_shift1.npy,style_227293_shift1.npy,target_227293_shift1.pt
227293,-1,content_227293_shift-1.npy,style_227293_shift-1.npy,target_227293_shift-1.pt
227412,0,content_227412_shift0.npy,style_227412_shift0.npy,target_227412_shift0.pt
227412,1,content_227412_shift1.npy,style_227412_shift1.npy,target_227412_shift1.pt
227412,-1,content_227412_shift-1.npy,style_227412_shift-1.npy,target_227412_shift-1.pt
227502,0,content_227502_shift0.npy,style_227502_shift0.npy,target_227502_shift0.pt
227502,1,content_227502_shift1.npy,style_227502_shift1.npy,target_227502_shift1.pt
227502,-1,content_227502_shift-1.npy,style_227502_shift-1.npy,target_227502_shift-1.pt
227677,0,content_227677_shift0.npy,style_227677_shift0.npy,target_227677_shift0.pt
227677,1,content_227677_shift1.npy,style_227677_shift1.npy,target_227677_shift1.pt
227677,-1,content_227677_shift-1.npy,style_227677_shift-1.npy,target_227677_shift-1.pt
228273,0,content_228273_shift0.npy,style_228273_shift0.npy,target_228273_shift0.pt
228273,1,content_228273_shift1.npy,style_228273_shift1.npy,target_228273_shift1.pt
228273,-1,content_228273_shift-1.npy,style_228273_shift-1.npy,target_228273_shift-1.pt
228868,0,content_228868_shift0.npy,style_228868_shift0.npy,target_228868_shift0.pt
228868,1,content_228868_shift1.npy,style_228868_shift1.npy,target_228868_shift1.pt
228868,-1,content_228868_shift-1.npy,style_228868_shift-1.npy,target_228868_shift-1.pt
229073,0,content_229073_shift0.npy,style_229073_shift0.npy,target_229073_shift0.pt
229073,1,content_229073_shift1.npy,style_229073_shift1.npy,target_229073_shift1.pt
229073,-1,content_229073_shift-1.npy,style_229073_shift-1.npy,target_229073_shift-1.pt
229157,0,content_229157_shift0.npy,style_229157_shift0.npy,target_229157_shift0.pt
229157,1,content_229157_shift1.npy,style_229157_shift1.npy,target_229157_shift1.pt
229157,-1,content_229157_shift-1.npy,style_229157_shift-1.npy,target_229157_shift-1.pt
229247,0,content_229247_shift0.npy,style_229247_shift0.npy,target_229247_shift0.pt
229247,1,content_229247_shift1.npy,style_229247_shift1.npy,target_229247_shift1.pt
229247,-1,content_229247_shift-1.npy,style_229247_shift-1.npy,target_229247_shift-1.pt
229702,0,content_229702_shift0.npy,style_229702_shift0.npy,target_229702_shift0.pt
229702,1,content_229702_shift1.npy,style_229702_shift1.npy,target_229702_shift1.pt
229702,-1,content_229702_shift-1.npy,style_229702_shift-1.npy,target_229702_shift-1.pt
230017,0,content_230017_shift0.npy,style_230017_shift0.npy,target_230017_shift0.pt
230017,1,content_230017_shift1.npy,style_230017_shift1.npy,target_230017_shift1.pt
230017,-1,content_230017_shift-1.npy,style_230017_shift-1.npy,target_230017_shift-1.pt
230223,0,content_230223_shift0.npy,style_230223_shift0.npy,target_230223_shift0.pt
230223,1,content_230223_shift1.npy,style_230223_shift1.npy,target_230223_shift1.pt
230223,-1,content_230223_shift-1.npy,style_230223_shift-1.npy,target_230223_shift-1.pt
230409,0,content_230409_shift0.npy,style_230409_shift0.npy,target_230409_shift0.pt
230409,1,content_230409_shift1.npy,style_230409_shift1.npy,target_230409_shift1.pt
230409,-1,content_230409_shift-1.npy,style_230409_shift-1.npy,target_230409_shift-1.pt
230468,0,content_230468_shift0.npy,style_230468_shift0.npy,target_230468_shift0.pt
230468,1,content_230468_shift1.npy,style_230468_shift1.npy,target_230468_shift1.pt
230468,-1,content_230468_shift-1.npy,style_230468_shift-1.npy,target_230468_shift-1.pt
230556,0,content_230556_shift0.npy,style_230556_shift0.npy,target_230556_shift0.pt
230556,1,content_230556_shift1.npy,style_230556_shift1.npy,target_230556_shift1.pt
230556,-1,content_230556_shift-1.npy,style_230556_shift-1.npy,target_230556_shift-1.pt
230650,0,content_230650_shift0.npy,style_230650_shift0.npy,target_230650_shift0.pt
230650,1,content_230650_shift1.npy,style_230650_shift1.npy,target_230650_shift1.pt
230650,-1,content_230650_shift-1.npy,style_230650_shift-1.npy,target_230650_shift-1.pt
230975,0,content_230975_shift0.npy,style_230975_shift0.npy,target_230975_shift0.pt
230975,1,content_230975_shift1.npy,style_230975_shift1.npy,target_230975_shift1.pt
230975,-1,content_230975_shift-1.npy,style_230975_shift-1.npy,target_230975_shift-1.pt
231233,0,content_231233_shift0.npy,style_231233_shift0.npy,target_231233_shift0.pt
231233,1,content_231233_shift1.npy,style_231233_shift1.npy,target_231233_shift1.pt
231233,-1,content_231233_shift-1.npy,style_231233_shift-1.npy,target_231233_shift-1.pt
231324,0,content_231324_shift0.npy,style_231324_shift0.npy,target_231324_shift0.pt
231324,1,content_231324_shift1.npy,style_231324_shift1.npy,target_231324_shift1.pt
231324,-1,content_231324_shift-1.npy,style_231324_shift-1.npy,target_231324_shift-1.pt
232870,0,content_232870_shift0.npy,style_232870_shift0.npy,target_232870_shift0.pt
232870,1,content_232870_shift1.npy,style_232870_shift1.npy,target_232870_shift1.pt
232870,-1,content_232870_shift-1.npy,style_232870_shift-1.npy,target_232870_shift-1.pt
232871,0,content_232871_shift0.npy,style_232871_shift0.npy,target_232871_shift0.pt
232871,1,content_232871_shift1.npy,style_232871_shift1.npy,target_232871_shift1.pt
232871,-1,content_232871_shift-1.npy,style_232871_shift-1.npy,target_232871_shift-1.pt
233799,0,content_233799_shift0.npy,style_233799_shift0.npy,target_233799_shift0.pt
233799,1,content_233799_shift1.npy,style_233799_shift1.npy,target_233799_shift1.pt
233799,-1,content_233799_shift-1.npy,style_233799_shift-1.npy,target_233799_shift-1.pt
235260,0,content_235260_shift0.npy,style_235260_shift0.npy,target_235260_shift0.pt
235260,1,content_235260_shift1.npy,style_235260_shift1.npy,target_235260_shift1.pt
235260,-1,content_235260_shift-1.npy,style_235260_shift-1.npy,target_235260_shift-1.pt
235800,0,content_235800_shift0.npy,style_235800_shift0.npy,target_235800_shift0.pt
235800,1,content_235800_shift1.npy,style_235800_shift1.npy,target_235800_shift1.pt
235800,-1,content_235800_shift-1.npy,style_235800_shift-1.npy,target_235800_shift-1.pt
235948,0,content_235948_shift0.npy,style_235948_shift0.npy,target_235948_shift0.pt
235948,1,content_235948_shift1.npy,style_235948_shift1.npy,target_235948_shift1.pt
235948,-1,content_235948_shift-1.npy,style_235948_shift-1.npy,target_235948_shift-1.pt
236020,0,content_236020_shift0.npy,style_236020_shift0.npy,target_236020_shift0.pt
236020,1,content_236020_shift1.npy,style_236020_shift1.npy,target_236020_shift1.pt
236020,-1,content_236020_shift-1.npy,style_236020_shift-1.npy,target_236020_shift-1.pt
236194,0,content_236194_shift0.npy,style_236194_shift0.npy,target_236194_shift0.pt
